StudentID,DeviceType,Study_Hours,Engagement_Score,Performance_Rating,Department,AgeGroup,Region,Internet_Performance_Impact
3060,Smartphone,4.1,75.7,75.35,Business,Under 18,Central,-9.9
3061,Tablet,4.1,60.19,75.01,Medical,18-22,North,3.63
3062,Smartphone,4.3,65.07,79.88,Engineering,23-30,Central,-2.66
3063,Tablet,5.3,70.54,80.06,Medical,23-30,East,-6.13
3064,Hybrid Device,5.3,72.6,69.88,Arts,18-22,North,-4.09
3065,Hybrid Device,5.7,81.79,68.62,Arts,Under 18,North,2.76
3066,Smartphone,4.2,70.0,68.75,Arts,23-30,North,3.91
3067,Hybrid Device,5.3,77.02,69.31,Arts,18-22,West,-8.26
3068,Smartphone,4.7,74.0,70.13,Sciences,Under 18,East,1.67
3069,Hybrid Device,5.1,71.78,75.84,Medical,23-30,Central,-1.33
3070,Hybrid Device,5.2,79.81,70.05,Arts,Under 18,North,-1.22
3071,Smartphone,3.2,65.79,71.5,Business,18-22,East,1.69
3072,Desktop,6.1,74.68,77.79,Business,23-30,West,-6.66
3073,Hybrid Device,6.2,84.25,72.2,Sciences,Under 18,West,-2.03
3074,Tablet,4.8,78.62,75.98,Medical,Under 18,East,-5.21
3075,Desktop,5.6,82.65,77.35,Medical,Under 18,Central,-8.58
3076,Smartphone,4.6,65.23,78.57,Medical,18-22,East,-8.42
3077,Desktop,5.1,76.24,70.28,Sciences,Under 18,East,-7.95
3078,Laptop,5.6,54.6,76.42,Medical,23-30,South,-0.78
3079,Laptop,5.1,63.0,78.24,Medical,23-30,West,-8.41
3080,Hybrid Device,5.0,77.44,68.1,Arts,Under 18,Central,-1.45
3081,Hybrid Device,5.7,64.26,83.0,Medical,18-22,South,-1.18
3082,Tablet,4.4,66.82,73.43,Arts,23-30,East,3.56
3083,Desktop,5.5,52.94,66.93,Arts,23-30,West,-0.6
3084,Laptop,6.6,51.54,76.24,Medical,23-30,South,4.78
3085,Hybrid Device,5.3,75.77,76.34,Business,Under 18,South,-9.54
3086,Desktop,6.6,60.25,80.05,Engineering,23-30,Central,0.56
3087,Hybrid Device,6.4,74.8,79.64,Business,Under 18,East,-9.6
3088,Hybrid Device,5.7,73.87,75.07,Medical,Under 18,Central,0.94
3089,Laptop,6.1,75.08,79.14,Medical,Under 18,South,-4.21
3090,Laptop,5.9,72.45,77.34,Business,Under 18,South,-0.83
3091,Hybrid Device,5.3,76.05,83.29,Medical,Under 18,Central,-5.36
3092,Smartphone,4.8,72.62,65.62,Arts,23-30,South,-7.61
3093,Hybrid Device,6.1,73.37,75.44,Sciences,Under 18,North,0.85
3094,Hybrid Device,6.8,80.27,77.89,Medical,Under 18,West,3.57
3095,Tablet,5.6,72.13,75.75,Medical,Under 18,East,-7.25
3096,Tablet,4.2,75.31,74.89,Business,Under 18,West,3.81
3097,Tablet,4.4,74.82,66.58,Arts,Under 18,East,-7.9
3098,Smartphone,3.3,84.06,77.37,Business,Under 18,South,1.03
3099,Smartphone,4.7,60.7,77.41,Business,23-30,Central,4.39
3100,Hybrid Device,6.7,80.36,83.42,Medical,Under 18,Central,-7.79
3101,Tablet,5.1,79.04,68.78,Arts,Under 18,South,-3.47
3102,Smartphone,3.2,53.53,75.13,Medical,23-30,East,-4.94
3103,Laptop,5.3,73.49,77.6,Medical,23-30,South,-4.17
3104,Hybrid Device,6.6,66.92,79.68,Medical,18-22,East,1.3
3105,Desktop,6.9,51.12,81.94,Medical,23-30,South,-0.08
3106,Hybrid Device,5.4,57.51,73.06,Sciences,23-30,South,4.53
3107,Desktop,5.0,75.03,77.36,Engineering,Under 18,South,-7.22
3108,Tablet,4.7,61.85,70.24,Arts,18-22,Central,-1.85
3109,Desktop,5.1,79.3,71.32,Sciences,Under 18,East,-3.26
3110,Tablet,5.7,66.94,78.23,Engineering,18-22,South,3.78
3111,Laptop,6.0,79.44,76.39,Engineering,Under 18,West,-9.84
3112,Desktop,6.3,50.17,80.08,Engineering,23-30,West,4.84
3113,Hybrid Device,5.8,74.55,75.52,Sciences,23-30,Central,-2.8
3114,Tablet,4.7,63.41,66.11,Arts,18-22,North,-0.62
3115,Hybrid Device,5.4,79.89,74.89,Business,Under 18,Central,-4.6
3116,Smartphone,4.5,80.74,79.02,Engineering,Under 18,North,2.79
3117,Tablet,5.4,54.29,70.87,Business,23-30,Central,-1.57
3118,Desktop,5.7,52.79,77.92,Business,23-30,West,-0.06
3119,Tablet,4.6,63.05,77.22,Medical,18-22,South,-0.27
3120,Hybrid Device,5.0,56.17,75.03,Business,23-30,East,-4.54
3121,Laptop,5.1,63.36,84.41,Medical,18-22,South,-8.86
3122,Tablet,5.2,73.48,70.71,Arts,18-22,West,2.12
3123,Desktop,6.0,68.42,69.24,Arts,18-22,East,-5.65
3124,Smartphone,3.9,70.76,75.07,Medical,18-22,North,2.73
3125,Laptop,6.7,51.18,66.33,Arts,23-30,North,-0.87
3126,Smartphone,4.0,77.22,77.79,Engineering,18-22,West,-4.69
3127,Tablet,4.8,54.26,69.94,Arts,23-30,East,-1.09
3128,Hybrid Device,5.3,67.2,78.64,Medical,18-22,South,-0.32
3129,Hybrid Device,6.6,51.8,81.23,Engineering,23-30,West,0.6
3130,Desktop,6.2,62.74,73.32,Business,18-22,North,2.34
3131,Hybrid Device,5.2,66.64,75.37,Business,23-30,West,-7.6
3132,Laptop,6.3,80.39,75.69,Business,Under 18,South,4.16
3133,Hybrid Device,5.9,73.54,80.27,Medical,18-22,Central,-3.84
3134,Desktop,6.6,71.04,74.78,Business,18-22,Central,2.91
3135,Tablet,5.8,84.29,68.37,Arts,Under 18,South,-6.69
3136,Tablet,5.2,77.61,79.09,Business,Under 18,East,-9.56
3137,Hybrid Device,6.5,68.99,73.61,Sciences,18-22,West,-1.4
3138,Smartphone,3.1,56.19,74.23,Sciences,23-30,South,-5.13
3139,Tablet,5.1,61.98,76.56,Business,18-22,Central,4.77
3140,Hybrid Device,6.5,63.7,70.68,Business,23-30,North,-8.43
3141,Desktop,6.0,74.72,76.25,Sciences,Under 18,South,-9.29
3142,Hybrid Device,6.2,63.1,75.13,Business,23-30,South,-9.32
3143,Tablet,5.8,64.12,78.57,Engineering,18-22,South,-6.75
3144,Desktop,5.4,82.57,76.18,Sciences,Under 18,Central,-1.31
3145,Hybrid Device,5.2,85.0,83.74,Medical,Under 18,Central,-2.42
3146,Laptop,6.4,66.45,73.14,Sciences,18-22,South,-4.75
3147,Desktop,6.6,76.85,73.11,Arts,18-22,South,-8.67
3148,Laptop,6.7,83.09,74.59,Engineering,Under 18,East,-6.49
3149,Smartphone,4.3,74.9,81.6,Medical,23-30,North,-7.24
3150,Desktop,6.7,58.57,71.03,Business,23-30,West,1.19
3151,Laptop,6.4,68.9,65.2,Arts,23-30,West,1.7
3152,Tablet,4.2,64.58,65.96,Arts,18-22,West,1.66
3153,Tablet,5.5,79.37,75.19,Engineering,Under 18,Central,4.54
3154,Smartphone,3.4,67.62,75.31,Medical,23-30,Central,3.26
3155,Desktop,5.5,81.12,71.3,Arts,Under 18,East,-2.53
3156,Desktop,5.8,55.18,78.17,Medical,23-30,Central,-3.78
3157,Desktop,5.6,82.73,82.36,Medical,Under 18,South,3.74
3158,Smartphone,3.6,68.42,65.46,Arts,18-22,North,-0.83
3159,Desktop,5.3,64.33,77.17,Medical,18-22,North,-5.58
3160,Tablet,4.6,70.85,76.08,Engineering,18-22,North,-1.53
3161,Laptop,5.0,71.58,68.83,Arts,23-30,North,4.88
3162,Tablet,4.9,79.34,73.31,Engineering,18-22,West,2.74
3163,Tablet,5.5,74.96,81.94,Engineering,18-22,West,-5.78
3164,Laptop,6.7,60.11,77.84,Medical,18-22,South,4.29
3165,Tablet,5.6,72.02,82.21,Medical,Under 18,East,4.72
3166,Smartphone,3.8,71.14,67.2,Arts,Under 18,Central,-6.53
3167,Laptop,6.5,71.52,78.78,Business,Under 18,Central,3.43
3168,Tablet,4.6,75.75,68.88,Arts,Under 18,West,3.25
3169,Hybrid Device,5.1,75.08,81.01,Engineering,Under 18,North,-9.4
3170,Tablet,5.4,71.71,78.42,Medical,Under 18,South,0.05
3171,Smartphone,4.3,83.23,72.09,Engineering,Under 18,East,-5.42
3172,Desktop,6.6,72.31,74.14,Sciences,18-22,West,0.12
3173,Tablet,5.2,75.93,74.2,Sciences,18-22,South,3.7
3174,Desktop,5.3,59.29,73.2,Engineering,23-30,South,-2.52
3175,Hybrid Device,6.7,68.2,72.35,Business,18-22,West,-3.78
3176,Tablet,5.3,74.76,77.83,Business,Under 18,South,3.82
3177,Laptop,6.6,76.58,65.37,Arts,Under 18,North,4.61
3178,Desktop,6.5,65.26,69.9,Arts,23-30,South,-9.07
3179,Hybrid Device,5.6,69.86,70.3,Arts,18-22,East,3.84
3180,Laptop,5.1,76.76,81.89,Medical,18-22,South,-8.76
3181,Laptop,5.4,72.5,70.37,Business,23-30,Central,-4.94
3182,Laptop,5.2,77.05,77.86,Engineering,Under 18,South,1.44
3183,Laptop,5.5,73.6,70.02,Sciences,Under 18,West,1.66
3184,Tablet,4.9,84.18,72.65,Business,Under 18,Central,0.89
3185,Tablet,5.8,81.03,75.0,Business,Under 18,West,-9.41
3186,Tablet,5.7,66.0,79.11,Business,23-30,East,-8.01
3187,Hybrid Device,6.4,74.91,66.27,Arts,18-22,North,4.04
3188,Hybrid Device,5.0,71.14,76.69,Medical,Under 18,East,-8.78
3189,Hybrid Device,5.7,61.35,78.69,Engineering,18-22,Central,-8.82
3190,Smartphone,4.4,63.06,68.75,Arts,18-22,North,2.53
3191,Hybrid Device,5.3,72.21,81.23,Medical,Under 18,South,-0.38
3192,Tablet,5.6,76.31,79.97,Business,Under 18,Central,-4.73
3193,Tablet,5.8,72.36,84.87,Medical,Under 18,North,-7.51
3194,Smartphone,3.7,77.09,68.54,Arts,18-22,West,3.26
3195,Smartphone,4.4,64.45,75.04,Business,23-30,North,4.83
3196,Hybrid Device,5.3,75.52,74.05,Arts,Under 18,West,-9.25
3197,Desktop,6.4,61.39,72.92,Engineering,18-22,West,-1.69
3198,Smartphone,3.0,71.82,74.52,Business,18-22,North,-6.08
3199,Laptop,5.3,71.75,78.78,Medical,Under 18,East,2.49
3200,Tablet,5.4,68.58,67.95,Arts,23-30,East,-4.81
3201,Laptop,6.4,82.04,77.95,Sciences,Under 18,West,0.72
3202,Tablet,5.3,78.16,82.34,Medical,Under 18,Central,-1.91
3203,Tablet,5.0,53.74,78.89,Medical,23-30,North,-1.88
3204,Smartphone,4.3,81.8,78.29,Business,Under 18,Central,2.87
3205,Smartphone,4.5,74.62,79.9,Medical,Under 18,East,-2.94
3206,Laptop,6.9,55.57,73.73,Arts,23-30,Central,2.68
3207,Tablet,5.8,69.41,72.13,Sciences,18-22,South,-4.55
3208,Laptop,6.6,78.45,74.24,Engineering,18-22,South,-7.38
3209,Desktop,6.4,65.95,71.98,Sciences,18-22,East,-3.17
3210,Laptop,6.1,78.11,70.38,Arts,18-22,Central,-2.52
3211,Hybrid Device,5.2,61.07,72.91,Business,18-22,North,-2.82
3212,Laptop,5.3,71.25,66.47,Arts,Under 18,East,2.12
3213,Hybrid Device,6.6,67.46,84.95,Medical,23-30,South,-1.53
3214,Hybrid Device,6.6,63.81,79.0,Business,18-22,East,3.33
3215,Hybrid Device,6.2,57.92,78.35,Engineering,23-30,Central,-2.29
3216,Desktop,5.9,62.73,80.92,Engineering,18-22,Central,-6.63
3217,Laptop,5.1,74.98,74.35,Arts,Under 18,Central,-8.06
3218,Laptop,5.7,65.61,81.76,Medical,18-22,West,3.03
3219,Desktop,5.8,74.73,77.19,Engineering,18-22,Central,-9.16
3220,Tablet,5.0,67.55,77.06,Sciences,23-30,South,-8.24
3221,Smartphone,4.9,73.87,75.68,Business,23-30,South,-9.05
3222,Laptop,5.2,80.87,71.01,Sciences,Under 18,West,-3.64
3223,Smartphone,4.0,67.37,75.67,Engineering,23-30,South,-2.01
3224,Desktop,5.7,67.36,76.46,Engineering,23-30,South,-9.7
3225,Tablet,6.0,72.07,74.35,Arts,23-30,East,-2.27
3226,Tablet,5.7,74.44,71.59,Arts,Under 18,Central,-4.09
3227,Tablet,4.9,74.5,78.75,Business,Under 18,East,1.6
3228,Desktop,7.0,81.12,72.58,Arts,Under 18,East,2.45
3229,Hybrid Device,6.0,55.72,78.1,Medical,23-30,South,0.27
3230,Hybrid Device,5.3,72.8,77.19,Business,23-30,North,-2.9
3231,Smartphone,4.1,78.02,76.95,Medical,Under 18,Central,-6.76
3232,Hybrid Device,5.5,57.5,69.08,Arts,23-30,North,2.71
3233,Hybrid Device,6.3,69.4,78.06,Business,23-30,South,-4.87
3234,Tablet,5.9,66.25,78.12,Engineering,18-22,West,-4.66
3235,Tablet,5.6,84.45,76.6,Sciences,Under 18,East,3.74
3236,Smartphone,3.5,84.74,74.55,Engineering,Under 18,South,4.63
3237,Laptop,5.6,66.67,82.5,Medical,23-30,South,3.47
3238,Smartphone,3.1,52.84,74.02,Engineering,23-30,North,4.97
3239,Smartphone,3.6,65.26,77.45,Engineering,18-22,West,3.03
3240,Desktop,5.2,77.73,73.47,Sciences,Under 18,East,0.57
3241,Desktop,6.0,82.77,74.45,Sciences,Under 18,West,-5.59
3242,Smartphone,4.4,54.62,73.36,Engineering,23-30,West,4.29
3243,Smartphone,4.5,71.57,72.89,Sciences,Under 18,West,3.15
3244,Smartphone,3.1,51.86,78.67,Engineering,23-30,Central,-6.39
3245,Hybrid Device,5.7,70.14,75.59,Business,18-22,West,-2.66
3246,Desktop,5.6,72.12,77.49,Engineering,23-30,South,-8.95
3247,Smartphone,3.2,60.85,70.11,Arts,18-22,Central,4.3
3248,Tablet,4.7,55.31,77.55,Sciences,23-30,Central,-1.41
3249,Tablet,4.6,73.87,77.48,Sciences,18-22,West,-6.32
3250,Hybrid Device,6.3,76.52,78.6,Medical,18-22,South,-5.61
3251,Hybrid Device,6.8,82.11,78.52,Medical,Under 18,East,4.71
3252,Laptop,5.9,69.63,70.55,Arts,23-30,West,-0.77
3253,Laptop,6.5,71.95,70.76,Sciences,Under 18,Central,-3.69
3254,Laptop,5.3,75.96,72.42,Sciences,Under 18,East,-2.5
3255,Hybrid Device,6.8,74.62,77.31,Medical,23-30,East,-8.52
3256,Hybrid Device,5.3,84.83,77.23,Medical,Under 18,Central,-8.87
3257,Hybrid Device,5.4,79.04,78.39,Engineering,Under 18,East,-1.11
3258,Tablet,4.2,80.64,73.07,Sciences,Under 18,South,-2.32
3259,Hybrid Device,5.6,73.78,71.37,Sciences,23-30,South,-4.61
3260,Tablet,5.1,76.75,80.88,Engineering,Under 18,West,-1.51
3261,Laptop,7.0,72.05,76.99,Sciences,Under 18,West,-8.91
3262,Laptop,6.6,80.03,73.62,Arts,Under 18,East,4.16
3263,Laptop,5.8,74.0,78.91,Medical,23-30,Central,-5.59
3264,Smartphone,4.2,73.94,75.57,Medical,18-22,South,-8.92
3265,Smartphone,4.2,76.07,76.07,Medical,18-22,North,-7.46
3266,Desktop,6.6,68.45,72.76,Business,18-22,West,-8.57
3267,Desktop,6.5,61.93,67.2,Arts,18-22,South,-7.32
3268,Desktop,6.1,72.53,73.74,Arts,Under 18,East,-3.75
3269,Smartphone,4.3,74.57,81.86,Engineering,23-30,South,1.07
3270,Smartphone,4.5,77.4,78.17,Business,Under 18,South,-5.91
3271,Desktop,5.3,50.3,75.84,Sciences,23-30,East,-3.46
3272,Desktop,5.4,84.33,70.89,Arts,Under 18,West,3.93
3273,Hybrid Device,6.4,69.96,77.7,Business,18-22,West,-5.56
3274,Desktop,6.7,76.73,79.47,Business,18-22,North,1.92
3275,Hybrid Device,5.8,63.71,71.01,Arts,23-30,North,-7.63
3276,Tablet,6.0,71.53,73.55,Engineering,Under 18,West,-7.33
3277,Smartphone,3.4,72.31,71.64,Business,18-22,West,-3.16
3278,Desktop,5.8,74.94,80.84,Medical,23-30,West,-6.49
3279,Smartphone,3.8,70.52,73.33,Business,Under 18,West,3.55
3280,Smartphone,4.9,71.04,77.28,Sciences,23-30,South,-9.24
3281,Smartphone,3.6,73.53,71.12,Arts,Under 18,North,-1.04
3282,Tablet,4.9,75.91,75.41,Sciences,Under 18,East,-0.94
3283,Laptop,5.4,75.59,72.06,Engineering,Under 18,Central,-9.01
3284,Desktop,6.0,72.47,79.99,Medical,23-30,East,0.99
3285,Laptop,6.7,62.61,69.31,Arts,23-30,Central,-2.97
3286,Laptop,5.6,76.71,77.06,Business,Under 18,South,0.85
3287,Laptop,6.6,76.36,78.83,Medical,18-22,North,2.4
3288,Smartphone,4.8,70.73,79.77,Business,Under 18,Central,-5.16
3289,Hybrid Device,5.1,52.16,78.7,Engineering,23-30,West,-2.73
3290,Smartphone,4.5,70.33,71.6,Arts,Under 18,South,-6.09
3291,Smartphone,3.5,67.2,81.19,Engineering,23-30,Central,-6.98
3292,Laptop,5.4,77.88,81.95,Engineering,Under 18,West,-9.99
3293,Smartphone,4.2,83.14,73.98,Engineering,Under 18,South,4.45
3294,Laptop,6.4,69.97,80.11,Engineering,18-22,Central,-3.39
3295,Hybrid Device,5.8,64.44,71.62,Business,18-22,West,-9.8
3296,Desktop,5.1,70.13,73.66,Sciences,23-30,North,-9.87
3297,Laptop,6.8,74.41,71.0,Business,Under 18,South,-5.67
3298,Hybrid Device,6.5,73.39,81.23,Medical,23-30,Central,-9.79
3299,Desktop,5.5,73.76,76.69,Engineering,Under 18,West,-4.38
3300,Tablet,5.0,72.52,81.29,Medical,Under 18,North,-9.06
3301,Laptop,5.1,77.4,76.78,Business,Under 18,West,-9.41
3302,Laptop,5.7,61.01,78.19,Engineering,18-22,North,0.04
3303,Tablet,5.0,50.91,72.94,Business,23-30,Central,3.6
3304,Tablet,5.0,77.44,80.37,Engineering,Under 18,West,-3.86
3305,Laptop,5.4,73.23,75.52,Business,Under 18,West,2.55
3306,Tablet,5.6,50.23,69.9,Arts,23-30,East,-9.56
3307,Smartphone,3.6,57.4,77.9,Sciences,23-30,South,1.67
3308,Desktop,6.2,77.16,72.27,Sciences,Under 18,West,-9.06
3309,Desktop,5.5,67.89,77.28,Engineering,18-22,North,2.58
3310,Desktop,5.9,62.71,71.82,Arts,18-22,South,3.24
3311,Smartphone,3.4,78.7,76.25,Medical,Under 18,Central,1.79
3312,Tablet,5.3,74.21,68.54,Arts,18-22,South,2.31
3313,Hybrid Device,5.9,66.89,80.02,Engineering,23-30,East,-1.58
3314,Tablet,4.0,67.88,67.37,Arts,18-22,Central,-6.03
3315,Laptop,5.1,53.44,79.93,Medical,23-30,West,-0.35
3316,Desktop,5.9,62.49,78.31,Engineering,23-30,Central,-3.41
3317,Tablet,4.4,72.26,75.37,Sciences,23-30,Central,-9.92
3318,Hybrid Device,6.2,61.72,72.28,Arts,23-30,East,-2.85
3319,Laptop,5.8,63.91,76.93,Sciences,18-22,North,-0.23
3320,Smartphone,4.3,52.33,73.14,Sciences,23-30,Central,-9.79
3321,Smartphone,4.9,84.16,77.07,Business,Under 18,North,-0.68
3322,Hybrid Device,6.1,68.58,82.32,Medical,23-30,South,-0.21
3323,Laptop,6.6,74.69,68.0,Arts,Under 18,East,-7.63
3324,Desktop,6.5,57.38,77.75,Sciences,23-30,West,-3.53
3325,Tablet,5.8,72.38,76.92,Sciences,23-30,Central,4.46
3326,Laptop,5.4,63.55,77.9,Medical,18-22,North,3.26
3327,Smartphone,4.7,63.38,75.4,Sciences,23-30,Central,-3.84
3328,Hybrid Device,6.8,67.84,75.74,Sciences,23-30,East,-4.75
3329,Hybrid Device,5.8,67.93,73.45,Sciences,18-22,West,-8.14
3330,Tablet,4.6,60.8,76.91,Sciences,18-22,South,-9.47
3331,Hybrid Device,6.9,73.42,76.9,Business,Under 18,South,-5.54
3332,Hybrid Device,6.3,78.04,76.58,Business,18-22,North,4.1
3333,Laptop,5.8,77.85,74.21,Engineering,Under 18,South,4.38
3334,Desktop,6.6,70.39,69.08,Arts,23-30,North,2.19
3335,Tablet,4.6,78.34,79.34,Medical,Under 18,West,-4.74
3336,Laptop,5.4,78.87,79.34,Engineering,18-22,Central,-7.85
3337,Desktop,6.1,72.73,76.18,Business,23-30,East,-1.07
3338,Laptop,6.1,77.24,70.86,Business,Under 18,West,-0.3
3339,Laptop,6.7,74.77,73.08,Business,Under 18,West,-3.63
3340,Hybrid Device,5.9,79.03,76.73,Engineering,Under 18,South,0.37
3341,Desktop,6.6,66.87,77.37,Business,23-30,South,1.2
3342,Tablet,4.6,77.48,79.44,Engineering,Under 18,East,1.75
3343,Tablet,5.2,82.33,74.91,Business,Under 18,Central,-2.47
3344,Desktop,5.4,63.67,70.94,Sciences,18-22,West,1.87
3345,Hybrid Device,5.8,75.02,72.34,Sciences,Under 18,South,-9.62
3346,Smartphone,4.7,67.16,67.55,Arts,23-30,West,0.21
3347,Laptop,5.4,64.93,77.81,Business,18-22,Central,-6.47
3348,Hybrid Device,6.6,61.0,66.8,Arts,23-30,North,-5.94
3349,Desktop,5.6,79.27,76.65,Engineering,18-22,Central,-8.63
3350,Laptop,5.1,72.52,71.71,Arts,18-22,West,-7.11
3351,Tablet,4.2,84.24,79.65,Business,Under 18,West,4.88
3352,Smartphone,4.5,68.06,81.99,Engineering,23-30,East,-3.77
3353,Tablet,4.5,80.87,81.53,Engineering,Under 18,West,3.92
3354,Desktop,6.3,71.84,75.75,Sciences,18-22,South,-7.56
3355,Laptop,6.4,72.13,79.46,Engineering,Under 18,East,-6.94
3356,Desktop,5.7,70.39,79.59,Engineering,18-22,West,-1.63
3357,Laptop,5.9,65.05,73.63,Arts,18-22,Central,-4.76
3358,Hybrid Device,5.8,74.97,81.52,Engineering,23-30,West,-0.34
3359,Smartphone,4.9,56.67,79.46,Medical,23-30,Central,-3.67
3360,Hybrid Device,5.6,55.77,73.33,Sciences,23-30,Central,2.17
3361,Hybrid Device,5.4,65.6,73.68,Sciences,23-30,West,-3.53
3362,Desktop,5.7,77.66,78.6,Engineering,Under 18,Central,-1.41
3363,Smartphone,4.3,50.53,72.75,Arts,23-30,North,-5.18
3364,Laptop,6.4,53.24,76.96,Sciences,23-30,East,0.56
3365,Laptop,6.8,70.28,73.65,Sciences,23-30,West,-0.18
3366,Tablet,5.8,69.67,78.63,Medical,18-22,North,-4.04
3367,Laptop,5.6,62.92,81.83,Engineering,18-22,Central,-5.86
3368,Desktop,5.9,61.63,71.86,Sciences,23-30,Central,-0.79
3369,Hybrid Device,6.5,65.06,71.78,Sciences,18-22,East,4.15
3370,Hybrid Device,6.8,64.47,75.72,Sciences,18-22,North,-8.01
3371,Hybrid Device,5.7,84.37,71.44,Sciences,Under 18,North,1.99
3372,Smartphone,3.9,67.24,68.99,Arts,18-22,West,-1.86
3373,Laptop,6.8,70.7,72.92,Business,Under 18,Central,-2.12
3374,Desktop,5.7,79.41,76.69,Medical,18-22,South,4.43
3375,Smartphone,4.0,69.87,70.8,Arts,23-30,West,-0.91
3376,Tablet,5.8,65.09,78.74,Medical,18-22,West,2.46
3377,Desktop,6.6,68.18,73.7,Sciences,18-22,West,-2.28
3378,Desktop,5.5,82.93,76.96,Medical,Under 18,East,-6.25
3379,Desktop,5.6,58.94,79.68,Engineering,23-30,East,0.42
3380,Hybrid Device,5.7,78.51,75.15,Engineering,Under 18,West,3.85
3381,Desktop,6.8,63.37,73.43,Business,23-30,South,2.62
3382,Laptop,7.0,60.03,72.52,Business,23-30,North,-7.02
3383,Desktop,6.5,79.59,79.34,Medical,Under 18,North,-5.25
3384,Hybrid Device,6.0,69.47,69.64,Arts,18-22,Central,-2.25
3385,Desktop,5.0,50.53,70.3,Arts,23-30,North,-1.43
3386,Tablet,5.4,76.29,77.74,Sciences,18-22,North,-7.09
3387,Tablet,4.8,71.7,74.05,Arts,Under 18,South,-6.55
3388,Hybrid Device,6.3,76.96,76.09,Business,Under 18,North,1.38
3389,Laptop,6.2,78.7,65.39,Arts,Under 18,South,0.95
3390,Laptop,6.0,80.58,74.9,Sciences,Under 18,East,2.59
3391,Smartphone,4.9,60.27,72.9,Engineering,23-30,South,3.99
3392,Hybrid Device,5.0,81.03,72.1,Arts,Under 18,East,-5.38
3393,Desktop,6.4,62.63,68.9,Arts,18-22,South,2.89
3394,Hybrid Device,5.8,73.07,78.38,Business,18-22,West,-0.01
3395,Smartphone,4.4,70.66,84.43,Medical,23-30,East,4.37
3396,Hybrid Device,6.4,83.34,76.17,Engineering,Under 18,East,-5.92
3397,Hybrid Device,5.0,64.49,79.61,Medical,23-30,North,-5.95
3398,Smartphone,3.6,57.82,74.72,Sciences,23-30,East,0.56
3399,Laptop,5.4,54.08,71.58,Sciences,23-30,South,3.93
3400,Desktop,5.3,75.18,84.27,Medical,Under 18,West,2.37
3401,Smartphone,4.5,70.8,74.33,Business,18-22,West,0.91
3402,Tablet,4.5,63.93,71.67,Business,18-22,North,-4.19
3403,Laptop,5.9,73.81,77.63,Business,23-30,South,0.77
3404,Tablet,4.5,72.43,74.19,Engineering,23-30,South,2.02
3405,Laptop,6.2,60.66,71.15,Sciences,18-22,Central,1.3
3406,Desktop,6.4,71.24,74.5,Sciences,18-22,East,0.15
3407,Desktop,5.7,81.84,75.37,Sciences,Under 18,North,-9.29
3408,Hybrid Device,6.2,56.13,77.7,Engineering,23-30,West,-0.1
3409,Tablet,5.6,77.86,75.25,Sciences,Under 18,Central,-2.83
3410,Laptop,5.2,68.12,76.16,Medical,18-22,South,4.42
3411,Desktop,6.4,63.93,69.76,Arts,18-22,East,-0.89
3412,Smartphone,3.6,72.29,75.57,Engineering,18-22,West,-0.88
3413,Desktop,5.2,79.87,74.73,Arts,18-22,Central,4.91
3414,Smartphone,4.1,75.48,75.5,Medical,Under 18,South,-8.6
3415,Laptop,5.5,71.05,72.98,Business,18-22,West,-5.86
3416,Desktop,6.6,58.2,79.42,Business,23-30,West,-0.16
3417,Desktop,5.1,77.54,79.83,Business,18-22,South,-5.27
3418,Laptop,5.2,71.62,80.25,Engineering,23-30,South,-4.81
3419,Desktop,6.0,63.58,70.76,Business,18-22,North,3.39
3420,Smartphone,4.2,83.5,77.61,Engineering,Under 18,West,-1.31
3421,Desktop,6.5,53.79,76.0,Engineering,23-30,South,-8.46
3422,Tablet,4.5,71.43,73.06,Arts,Under 18,Central,-5.34
3423,Hybrid Device,6.7,73.06,70.55,Business,18-22,East,-8.86
3424,Smartphone,4.9,75.79,71.58,Sciences,Under 18,North,-1.66
3425,Tablet,5.0,70.61,74.89,Business,18-22,South,-7.4
3426,Laptop,6.5,79.79,71.58,Business,Under 18,East,2.86
3427,Smartphone,4.0,70.79,76.93,Business,Under 18,North,-1.34
3428,Hybrid Device,5.1,57.32,76.57,Sciences,23-30,West,-9.11
3429,Hybrid Device,5.7,69.22,75.64,Sciences,18-22,East,-5.49
3430,Laptop,5.2,74.0,76.4,Engineering,Under 18,North,-0.75
3431,Laptop,7.0,60.98,77.03,Sciences,18-22,South,-4.97
3432,Smartphone,3.5,52.17,73.38,Engineering,23-30,South,-2.3
3433,Desktop,6.3,82.03,67.6,Arts,Under 18,North,3.64
3434,Laptop,5.6,78.23,76.9,Engineering,18-22,West,-4.75
3435,Desktop,6.3,72.28,70.61,Business,Under 18,North,-4.96
3436,Tablet,4.4,73.74,75.96,Medical,Under 18,Central,2.3
3437,Hybrid Device,6.6,79.78,78.97,Medical,Under 18,North,-5.22
3438,Desktop,5.2,84.31,79.44,Business,Under 18,North,-8.83
3439,Hybrid Device,6.8,57.49,81.08,Engineering,23-30,South,-7.29
3440,Desktop,6.7,71.38,74.66,Business,23-30,West,4.23
3441,Tablet,5.4,70.12,71.14,Sciences,18-22,North,4.0
3442,Laptop,5.1,79.13,73.78,Engineering,18-22,East,-6.63
3443,Tablet,4.4,72.04,73.78,Business,Under 18,South,-1.7
